DAILY SUNSPOT NUMBER DATA downloaded from HVO: 
column 1 - Date in fraction of year 
column 2 - Daily total sunspot number. 
column 3 - Daily standard deviation of the input sunspot numbers from individual stations.

2014.538	10.0	3.2
2014.541	0.0	2.0
2014.544	15.0	2.0
2014.547	35.0	1.7
2014.549	35.0	4.6
2014.552	17.0	2.3
2014.555	39.0	3.1
2014.558	65.0	6.4
2014.560	62.0	4.2
2014.563	64.0	5.5
2014.566	58.0	4.3
2014.569	78.0	6.6
2014.571	109.0	6.1
2014.574	137.0	6.1
2014.577	122.0	5.7
2014.580	131.0	8.9
2014.582	165.0	8.7
2014.585	165.0	13.2
2014.588	153.0	10.0
2014.591	146.0	9.8
2014.593	128.0	10.0
2014.596	113.0	8.2
2014.599	123.0	9.3
2014.602	89.0	5.2
2014.604	83.0	10.4
2014.607	62.0	3.8
2014.610	69.0	4.4
2014.613	75.0	6.6
2014.615	79.0	5.9
2014.618	86.0	4.0
2014.621	107.0	7.6
2014.623	109.0	6.7
2014.626	116.0	5.5
2014.629	105.0	6.9
2014.632	93.0	5.6
2014.634	102.0	4.8
2014.637	120.0	6.1
2014.640	125.0	6.0
2014.643	150.0	12.0
2014.645	149.0	9.0
2014.648	116.0	6.3
2014.651	86.0	4.5
2014.654	95.0	7.6
2014.656	82.0	6.4
2014.659	66.0	4.1
2014.662	76.0	4.5
2014.665	82.0	4.2
2014.667	96.0	4.7
2014.670	110.0	6.2
2014.673	102.0	5.3
2014.676	120.0	6.7
2014.678	116.0	7.1
2014.681	142.0	7.4
2014.684	165.0	7.4
2014.687	154.0	11.2
2014.689	175.0	10.4
2014.692	169.0	9.9
2014.695	160.0	10.8
2014.698	126.0	8.6
2014.700	125.0	8.6
2014.703	104.0	7.4
2014.706	94.0	5.9
2014.708	114.0	8.8
2014.711	123.0	7.6
2014.714	82.0	5.3
2014.717	79.0	5.5
2014.719	80.0	5.8
2014.722	95.0	7.2
2014.725	101.0	5.9
2014.728	119.0	7.0
2014.730	108.0	6.6
2014.733	144.0	7.6
2014.736	165.0	10.7
2014.739	181.0	10.8
2014.741	193.0	14.5
2014.744	180.0	12.9
2014.747	178.0	12.9
2014.749	135.0	8.0
2014.752	126.0	7.4
2014.755	117.0	7.9
2014.758	105.0	5.9
2014.760	89.0	7.4
2014.763	68.0	5.5
2014.766	68.0	4.8
2014.769	74.0	10.0
2014.771	59.0	3.6
2014.774	36.0	2.3
2014.777	30.0	2.6
2014.780	30.0	2.0
2014.782	42.0	3.2
2014.785	74.0	5.9
2014.788	89.0	7.8
2014.790	70.0	9.2
2014.793	64.0	6.3
2014.796	61.0	4.3
2014.799	92.0	6.2
2014.801	110.0	7.1
2014.804	107.0	10.0
2014.807	123.0	8.2
2014.810	132.0	15.5
2014.812	138.0	6.7
2014.815	136.0	10.6
2014.818	132.0	10.2
2014.821	107.0	6.6
2014.823	101.0	7.1
2014.826	92.0	2.9
2014.829	102.0	8.6
2014.832	80.0	5.6
2014.834	90.0	9.3
2014.837	98.0	3.7
2014.840	112.0	6.6
2014.843	109.0	6.7
2014.845	137.0	11.0
2014.848	101.0	7.7
2014.851	106.0	8.0
2014.854	86.0	6.9
2014.856	75.0	8.5
2014.859	69.0	7.8
2014.862	89.0	6.8
2014.865	92.0	6.1
2014.867	112.0	8.3
2014.870	102.0	6.3
2014.873	111.0	5.0
2014.875	103.0	8.7
2014.878	99.0	6.6
2014.881	77.0	7.6
2014.884	65.0	7.6
2014.886	74.0	7.9
2014.889	75.0	9.4
2014.892	84.0	8.3
2014.895	78.0	6.5
2014.897	103.0	5.4
2014.900	117.0	6.6
2014.903	139.0	15.0
2014.906	152.0	12.5
2014.908	143.0	8.7
2014.911	157.0	17.1
2014.914	154.0	9.5
2014.916	141.0	3.2
2014.919	125.0	8.9
2014.922	115.0	5.9
2014.925	93.0	10.3
2014.927	65.0	4.6
2014.930	57.0	7.2
2014.933	57.0	4.0
2014.936	71.0	7.3
2014.938	69.0	3.5
2014.941	90.0	5.2
2014.944	104.0	6.0
2014.947	115.0	7.1
2014.949	140.0	17.2
2014.952	162.0	8.0
2014.955	166.0	9.5
2014.957	175.0	11.0
2014.960	178.0	8.1
2014.963	154.0	11.4
2014.966	175.0	12.6
2014.968	138.0	7.1
2014.971	137.0	8.0
2014.974	118.0	6.8
2014.977	115.0	5.4
2014.979	93.0	5.4
2014.982	97.0	5.0
2014.985	88.0	6.1
2014.988	91.0	4.7
2014.990	100.0	4.3
2014.993	94.0	3.8
2014.996	88.0	8.1
2014.999	88.0	5.9
2015.001	104.0	6.9
2015.004	122.0	8.0
2015.007	102.0	7.3
2015.010	105.0	9.1
2015.012	88.0	8.2
2015.015	89.0	6.9
2015.018	103.0	9.7
2015.021	99.0	5.7
2015.023	111.0	8.8
2015.026	106.0	5.4
2015.029	122.0	8.0
2015.032	124.0	12.0
2015.034	101.0	7.3
2015.037	80.0	6.1
2015.040	59.0	4.9
2015.042	52.0	4.6
2015.045	40.0	3.0
2015.048	68.0	4.4
2015.051	66.0	3.6
2015.053	56.0	5.2
2015.056	43.0	3.9
2015.059	50.0	2.2
2015.062	60.0	4.5
2015.064	59.0	4.4
2015.067	62.0	5.6
2015.070	109.0	7.0
2015.073	126.0	8.4
2015.075	141.0	6.3
2015.078	146.0	12.2
2015.081	153.0	6.9
2015.084	138.0	10.6
2015.086	113.0	7.3
2015.089	93.0	6.5
2015.092	89.0	4.9
2015.095	96.0	6.3
2015.097	93.0	7.9
2015.100	89.0	4.4
2015.103	76.0	4.9
2015.106	84.0	5.8
2015.108	88.0	4.8
2015.111	84.0	6.0
2015.114	60.0	5.3
2015.117	51.0	3.1
2015.119	62.0	3.6
2015.122	53.0	3.7
2015.125	65.0	5.9
2015.127	41.0	2.3
2015.130	39.0	3.3
2015.133	87.0	4.1
2015.136	89.0	8.1
2015.138	64.0	4.7
2015.141	58.0	4.8
2015.144	43.0	3.2
2015.147	46.0	3.4
2015.149	44.0	3.4
2015.152	21.0	1.7
2015.155	22.0	1.4
2015.158	58.0	4.8
2015.160	60.0	4.3
2015.163	65.0	5.4
2015.166	52.0	3.9
2015.169	42.0	1.9
2015.172	37.0	3.2
2015.174	26.0	2.5
2015.177	35.0	1.9
2015.180	17.0	1.3
2015.183	28.0	1.9
2015.185	23.0	2.1
2015.188	27.0	1.6
2015.191	44.0	3.5
2015.194	56.0	4.0
2015.196	76.0	5.8
2015.199	55.0	4.7
2015.202	53.0	4.5
2015.204	46.0	4.4
2015.207	38.0	3.3
2015.210	41.0	2.3
2015.213	49.0	3.3
2015.215	20.0	1.5
2015.218	26.0	2.0
2015.221	81.0	6.7
2015.224	99.0	8.2
2015.226	108.0	5.9
2015.229	99.0	6.7
2015.232	105.0	8.9
2015.235	101.0	7.7
2015.237	81.0	3.9
2015.240	72.0	6.8
2015.243	51.0	2.7
2015.246	38.0	2.0
2015.248	43.0	3.2
2015.251	35.0	3.0
2015.254	35.0	2.0
2015.257	54.0	3.9
2015.259	55.0	4.3
2015.262	53.0	3.5
2015.265	51.0	4.8
2015.268	43.0	3.0
2015.270	47.0	4.1
2015.273	41.0	3.4
2015.276	59.0	1.2
2015.279	86.0	7.7
2015.281	103.0	10.2
2015.284	105.0	8.1
2015.287	96.0	8.3
2015.289	100.0	9.8
2015.292	117.0	8.5
2015.295	140.0	13.2
2015.298	137.0	13.3
2015.300	128.0	11.9
2015.303	127.0	10.2
2015.306	138.0	12.0
2015.309	117.0	10.1
2015.311	83.0	6.2
2015.314	69.0	6.2
2015.317	65.0	5.3
2015.320	47.0	4.5
2015.322	41.0	4.0
2015.325	30.0	2.1
2015.328	15.0	0.9
2015.330	19.0	0.9
2015.333	34.0	2.2
2015.336	44.0	3.8
2015.339	103.0	6.3
2015.341	104.0	5.5
2015.344	124.0	10.7
2015.347	145.0	12.9
2015.350	150.0	10.1
2015.352	139.0	10.6
2015.355	163.0	11.4
2015.358	163.0	10.8
2015.361	165.0	14.6
2015.363	172.0	13.6
2015.366	164.0	12.4
2015.369	124.0	9.8
2015.371	103.0	7.4
2015.374	89.0	5.2
2015.377	101.0	6.7
2015.380	77.0	7.2
2015.382	59.0	3.7
2015.385	50.0	3.9
2015.388	73.0	3.8
2015.391	72.0	5.9
2015.393	78.0	4.7
2015.396	67.0	3.1
2015.399	53.0	5.0
2015.402	14.0	1.2
2015.404	12.0	0.9
2015.407	33.0	2.6
2015.410	31.0	3.0
2015.413	29.0	1.4
2015.415	27.0	1.8
2015.418	44.0	3.7
2015.421	49.0	4.0
2015.424	80.0	6.8
2015.426	90.0	5.7
2015.429	109.0	10.0
2015.432	124.0	9.6
2015.435	112.0	10.6
2015.437	92.0	5.5
2015.440	93.0	8.1
2015.443	95.0	5.8
2015.446	98.0	8.4
2015.448	97.0	8.7
2015.451	90.0	6.9
2015.454	54.0	4.3
2015.456	70.0	4.3
2015.459	80.0	7.9
2015.462	77.0	5.2
2015.465	68.0	5.0
2015.467	64.0	6.1
2015.470	61.0	5.8
2015.473	56.0	4.3
2015.476	45.0	1.9
2015.478	36.0	2.2
2015.481	27.0	1.9
2015.484	23.0	1.6
2015.487	21.0	1.1
2015.489	32.0	2.6
2015.492	39.0	2.9
2015.495	41.0	2.8
2015.497	54.0	4.0
2015.500	75.0	6.7
2015.503	88.0	6.2
2015.506	99.0	6.6
2015.508	109.0	5.2
2015.511	97.0	8.1
2015.514	112.0	11.0
2015.517	123.0	8.9
2015.519	110.0	8.3
2015.522	103.0	7.5
2015.525	92.0	5.5
2015.528	71.0	6.1
2015.530	53.0	5.1
2015.533	43.0	2.8
2015.536	43.0	2.7
2015.538	50.0	4.0
2015.541	50.0	3.4
2015.544	58.0	5.2
2015.547	44.0	3.4
2015.549	36.0	2.1
2015.552	36.0	2.7
2015.555	36.0	3.4
2015.558	29.0	1.8
2015.560	31.0	1.8
2015.563	34.0	2.5
2015.566	40.0	3.2
2015.569	51.0	3.9
2015.571	62.0	3.9
2015.574	67.0	6.5
2015.577	76.0	5.0
2015.580	69.0	2.7
2015.582	64.0	6.2
2015.585	53.0	4.0
2015.588	61.0	3.8
2015.591	90.0	6.2
2015.593	94.0	6.3
2015.596	108.0	7.0
2015.599	112.0	6.5
2015.602	93.0	4.8
2015.604	76.0	5.5
2015.607	69.0	4.6
2015.610	78.0	7.6
2015.613	66.0	4.7
2015.615	55.0	5.1
2015.618	46.0	3.0
2015.621	39.0	3.9
2015.623	38.0	2.2
2015.626	33.0	1.4
2015.629	39.0	2.6
2015.632	50.0	4.8
2015.634	65.0	5.6
2015.637	73.0	6.2
2015.640	71.0	5.6
2015.643	81.0	6.1
2015.645	81.0	4.8
2015.648	69.0	4.3
2015.651	47.0	4.2
2015.654	55.0	3.1
2015.656	44.0	2.2
2015.659	56.0	3.1
2015.662	56.0	3.7
2015.665	35.0	2.7
2015.667	43.0	3.4
2015.670	36.0	3.5
2015.673	29.0	2.2
2015.676	37.0	2.4
2015.678	27.0	1.9
2015.681	43.0	3.3
2015.684	44.0	3.2
2015.687	42.0	2.7
2015.689	57.0	5.4
2015.692	46.0	3.5
2015.695	81.0	6.1
2015.698	89.0	7.8
2015.700	83.0	7.8
2015.703	56.0	4.2
2015.706	68.0	4.4
2015.708	86.0	5.3
2015.711	75.0	4.7
2015.714	71.0	6.2
2015.717	64.0	5.0
2015.719	65.0	3.6
2015.722	78.0	7.0
2015.725	86.0	5.3
2015.728	96.0	8.1
2015.730	101.0	8.7
2015.733	152.0	10.1
2015.736	162.0	8.7
2015.739	169.0	8.9
2015.741	156.0	8.6
2015.744	120.0	9.7
2015.747	95.0	6.8
2015.749	93.0	6.2
2015.752	62.0	4.2
2015.755	51.0	3.0
2015.758	22.0	1.5
2015.760	20.0	1.7
2015.763	26.0	1.5
2015.766	33.0	1.9
2015.769	37.0	3.2
2015.771	26.0	1.9
2015.774	13.0	1.1
2015.777	30.0	2.8
2015.780	53.0	4.9
2015.782	65.0	4.2
2015.785	57.0	3.1
2015.788	55.0	3.7
2015.790	59.0	2.9
2015.793	79.0	6.5
2015.796	75.0	7.5
2015.799	94.0	6.1
2015.801	95.0	5.9
2015.804	89.0	6.1
2015.807	107.0	7.2
2015.810	94.0	9.1
2015.812	78.0	6.2
2015.815	67.0	4.9
2015.818	78.0	5.8
2015.821	67.0	5.7
2015.823	81.0	6.2
2015.826	93.0	6.9
2015.829	88.0	6.7
2015.832	86.0	6.2
2015.834	85.0	4.8
2015.837	101.0	7.0
2015.840	82.0	6.3
2015.843	100.0	4.9
2015.845	82.0	5.6
2015.848	78.0	5.0
2015.851	82.0	8.2
2015.854	75.0	7.5
2015.856	66.0	4.7
2015.859	71.0	5.3
2015.862	61.0	5.6
2015.865	60.0	5.8
2015.867	49.0	4.2
2015.870	39.0	2.8
2015.873	56.0	3.4
2015.875	38.0	2.8
2015.878	34.0	1.8
2015.881	30.0	1.8
2015.884	41.0	2.8
2015.886	55.0	4.6
2015.889	58.0	5.7
2015.892	71.0	4.4
2015.895	56.0	3.6
2015.897	59.0	3.7
2015.900	61.0	4.7
2015.903	65.0	6.0
2015.906	61.0	5.3
2015.908	51.0	3.2
2015.911	51.0	3.8
2015.914	47.0	2.6
2015.916	32.0	2.5
2015.919	49.0	2.5
2015.922	36.0	2.6
2015.925	33.0	2.4
2015.927	50.0	4.1
2015.930	54.0	4.8
2015.933	61.0	5.8
2015.936	60.0	5.3
2015.938	78.0	7.3
2015.941	82.0	5.9
2015.944	83.0	8.0
2015.947	83.0	8.3
2015.949	81.0	6.2
2015.952	86.0	8.3
2015.955	65.0	5.6
2015.957	63.0	3.8
2015.960	56.0	4.8
2015.963	54.0	3.5
2015.966	49.0	3.3
2015.968	22.0	1.9
2015.971	18.0	1.4
2015.974	72.0	4.4
2015.977	68.0	6.5
2015.979	69.0	6.0
2015.982	76.0	6.1
2015.985	65.0	5.9
2015.988	67.0	4.5
2015.990	71.0	7.0
2015.993	57.0	3.4
2015.996	37.0	2.7
2015.999	22.0	2.1
2016.001	37.0	2.5
2016.004	40.0	3.7
2016.007	51.0	4.6
2016.010	70.0	5.8
2016.012	35.0	3.1
2016.015	31.0	2.0
2016.018	61.0	5.3
2016.021	86.0	7.2
2016.023	97.0	6.8
2016.026	90.0	6.5
2016.029	47.0	3.8
2016.032	40.0	1.9
2016.034	38.0	2.7
2016.037	41.0	2.3
2016.040	45.0	3.1
2016.042	44.0	3.3
2016.045	58.0	4.3
2016.048	54.0	4.6
2016.051	66.0	4.3
2016.053	62.0	4.2
2016.056	64.0	5.4
2016.059	67.0	4.1
2016.062	63.0	5.3
2016.064	48.0	4.3
2016.067	67.0	6.0
2016.070	69.0	4.0
2016.073	83.0	5.2
2016.075	77.0	4.5
2016.078	64.0	3.9
2016.081	36.0	2.3
2016.084	35.0	1.4
2016.086	44.0	3.4
2016.089	52.0	3.5
2016.092	83.0	7.7
2016.095	108.0	10.7
2016.097	103.0	7.5
2016.100	79.0	7.2
2016.103	89.0	8.3
2016.106	89.0	5.0
2016.108	84.0	7.2
2016.111	75.0	5.9
2016.114	85.0	5.3
2016.117	63.0	6.2
2016.119	38.0	2.2
2016.122	46.0	2.6
2016.125	50.0	4.7
2016.127	42.0	3.7
2016.130	38.0	3.0
2016.133	36.0	1.9
2016.136	46.0	3.9
2016.138	52.0	3.1
2016.141	47.0	4.4
2016.144	34.0	2.4
2016.147	37.0	2.8
2016.149	34.0	2.3
2016.152	26.0	1.6
2016.155	48.0	3.5
2016.158	26.0	2.6
2016.160	36.0	2.2
2016.163	45.0	3.0
2016.165	68.0	6.7
2016.168	78.0	7.1
2016.171	77.0	6.7
2016.174	111.0	9.5
2016.176	83.0	6.4
2016.179	78.0	5.6
2016.182	79.0	5.6
2016.185	63.0	6.1
2016.187	91.0	6.3
2016.190	80.0	7.8
2016.193	51.0	3.1
2016.196	70.0	6.1
2016.198	57.0	4.8
2016.201	70.0	4.0
2016.204	59.0	4.1
2016.206	79.0	5.1
2016.209	72.0	6.3
2016.212	47.0	3.1
2016.215	37.0	2.7
2016.217	36.0	3.4
2016.220	33.0	1.8
2016.223	20.0	1.4
2016.226	21.0	1.1
2016.228	35.0	3.4
2016.231	34.0	3.0
2016.234	32.0	2.5
2016.237	32.0	3.0
2016.239	30.0	1.9
2016.242	20.0	1.9
2016.245	17.0	1.1
2016.248	16.0	1.1
2016.250	12.0	0.7
2016.253	12.0	0.7
2016.256	12.0	0.8
2016.259	40.0	2.3
2016.261	33.0	2.4
2016.264	20.0	1.4
2016.267	18.0	1.1
2016.270	26.0	1.9
2016.272	25.0	1.8
2016.275	34.0	3.2
2016.278	43.0	3.7
2016.281	37.0	3.2
2016.283	48.0	4.8
2016.286	46.0	3.6
2016.289	33.0	1.3
2016.291	42.0	3.7
2016.294	36.0	2.3
2016.297	31.0	1.8
2016.300	28.0	1.8
2016.302	25.0	2.5
2016.305	26.0	2.5
2016.308	21.0	1.6
2016.311	13.0	1.1
2016.313	37.0	3.2
2016.316	45.0	4.2
2016.319	57.0	5.0
2016.322	76.0	4.9
2016.324	90.0	5.5
2016.327	82.0	5.3
2016.330	89.0	7.4
2016.332	87.0	7.8
2016.335	83.0	5.0
2016.338	73.0	5.0
2016.341	71.0	5.5
2016.343	60.0	5.6
2016.346	57.0	4.3
2016.349	34.0	2.1
2016.352	44.0	3.0
2016.354	52.0	4.4
2016.357	76.0	7.3
2016.360	79.0	4.8
2016.363	83.0	6.2
2016.365	78.0	6.6
2016.368	88.0	8.0
2016.371	87.0	4.8
2016.373	55.0	4.5
2016.376	38.0	2.9
2016.379	30.0	2.1
2016.382	43.0	3.4
2016.384	46.0	2.4
2016.387	18.0	1.6
2016.390	28.0	2.6
2016.393	16.0	0.9
2016.395	25.0	1.4
2016.398	35.0	2.6
2016.401	34.0	2.6
2016.404	34.0	3.0
2016.406	33.0	2.1
2016.409	33.0	3.1
2016.412	41.0	3.5
2016.415	36.0	3.2
2016.416	41.0	2.7
2016.419	14.0	0.7
2016.422	0.0	0.0
2016.425	10.0	0.9
2016.427	0.0	0.0
2016.430	0.0	0.0
2016.433	12.0	5.6
2016.436	14.0	1.4
2016.438	19.0	1.1
2016.441	33.0	1.3
2016.444	44.0	3.6
2016.447	42.0	2.7
2016.449	38.0	3.2
2016.452	38.0	3.2
2016.455	40.0	2.8
2016.457	28.0	1.7
2016.460	39.0	1.9
2016.463	47.0	4.5
2016.466	50.0	3.7
2016.468	36.0	1.7
2016.471	24.0	1.9
2016.474	23.0	2.0
2016.477	12.0	1.5
2016.479	12.0	2.9
2016.482	0.0	0.0
2016.485	0.0	0.0
2016.488	0.0	0.0
2016.490	0.0	0.0
2016.493	0.0	0.0
2016.496	0.0	0.0
2016.498	0.0	0.0
2016.501	11.0	0.0
2016.504	19.0	10.4
2016.507	0.0	0.0
2016.509	13.0	4.1
2016.512	13.0	5.1
2016.515	25.0	1.8
2016.518	41.0	3.0
2016.520	56.0	5.3
2016.523	50.0	4.6
2016.526	62.0	5.0
2016.529	59.0	3.7
2016.531	53.0	3.1
2016.534	58.0	4.1
2016.537	69.0	5.5
2016.539	60.0	5.8
2016.542	39.0	3.2
2016.545	64.0	5.9
2016.548	59.0	5.2
2016.550	56.0	4.2
2016.553	52.0	3.2
2016.556	39.0	3.4
2016.559	27.0	2.5
2016.561	13.0	0.9
2016.564	0.0	0.0
2016.567	0.0	0.0
2016.570	0.0	0.0
2016.572	13.0	3.7
2016.575	15.0	1.2
2016.578	21.0	1.3
2016.581	16.0	5.2
2016.583	12.0	3.9
2016.586	12.0	3.8
2016.589	0.0	0.0
2016.592	16.0	6.9
2016.594	38.0	3.0
2016.597	39.0	3.5
2016.600	51.0	3.6
2016.603	81.0	5.7
2016.605	72.0	4.1
2016.608	77.0	4.3
2016.611	79.0	3.8
2016.614	71.0	5.0
2016.616	58.0	5.0
2016.619	59.0	4.5
2016.622	63.0	5.7
2016.624	80.0	7.1
2016.627	58.0	3.5
2016.630	49.0	3.3
2016.633	47.0	2.9
2016.635	16.0	1.4
2016.638	14.0	5.3
2016.641	28.0	2.4
2016.644	48.0	4.1
2016.646	49.0	4.8
2016.649	48.0	4.4
2016.652	49.0	3.0
2016.655	58.0	5.2
2016.657	64.0	4.6
2016.660	68.0	5.1
2016.663	74.0	4.5
2016.666	77.0	5.3
2016.668	78.0	5.1
2016.671	67.0	5.4
2016.674	65.0	4.8
2016.677	49.0	3.4
2016.679	31.0	1.9
2016.682	43.0	4.0
2016.685	57.0	3.0
2016.688	53.0	3.6
2016.690	79.0	4.8
2016.693	78.0	6.4
2016.696	67.0	4.3
2016.699	59.0	5.0
2016.701	39.0	3.5
2016.704	28.0	1.9
2016.707	15.0	1.2
2016.709	13.0	0.9
2016.712	14.0	1.2
2016.715	38.0	2.4
2016.718	63.0	3.5
2016.720	53.0	3.6
2016.723	55.0	4.2
2016.726	36.0	2.3
2016.729	60.0	4.7
2016.731	55.0	5.0
2016.734	30.0	2.8
2016.737	29.0	2.9
2016.740	26.0	2.2
2016.742	30.0	2.6
2016.745	17.0	1.7
2016.748	12.0	0.0
2016.750	0.0	0.0
2016.753	15.0	5.5
2016.756	35.0	2.3
2016.759	40.0	2.9
2016.761	41.0	2.9
2016.764	56.0	3.7
2016.767	60.0	4.2
2016.770	63.0	4.6
2016.772	68.0	6.2
2016.775	66.0	4.2
2016.778	63.0	4.8
2016.781	41.0	3.2
2016.783	42.0	3.8
2016.786	41.0	3.0
2016.789	38.0	2.8
2016.791	29.0	2.7
2016.794	27.0	2.2
2016.797	29.0	1.9
2016.800	28.0	2.5
2016.802	16.0	0.8
2016.805	28.0	2.4
2016.808	27.0	2.0
2016.811	15.0	1.4
2016.813	15.0	1.1
2016.816	17.0	1.2
2016.819	25.0	0.3
2016.822	25.0	1.5
2016.824	37.0	1.9
2016.827	23.0	1.8
2016.830	13.0	1.0
2016.833	13.0	1.3
2016.834	12.0	0.6
2016.837	0.0	0.0
2016.840	27.0	2.0
2016.843	25.0	1.4
2016.845	25.0	1.5
2016.848	22.0	1.5
2016.851	11.0	0.6
2016.854	0.0	0.0
2016.856	14.0	3.0
2016.859	24.0	1.1
2016.862	26.0	1.6
2016.865	12.0	1.1
2016.867	36.0	3.5
2016.870	31.0	2.3
2016.873	27.0	1.5
2016.875	27.0	1.1
2016.878	29.0	2.3
2016.881	28.0	1.5
2016.884	24.0	8.1
2016.886	13.0	4.6
2016.889	0.0	0.0
2016.892	0.0	0.0
2016.895	11.0	0.3
2016.897	12.0	0.9
2016.900	13.0	0.7
2016.903	25.0	1.3
2016.906	30.0	2.3
2016.908	41.0	3.2
2016.911	46.0	3.8
2016.914	51.0	4.4
2016.916	55.0	2.2
2016.919	61.0	3.1
2016.922	56.0	3.5
2016.925	38.0	2.9
2016.927	34.0	3.4
2016.930	31.0	3.1
2016.933	19.0	1.3
2016.936	14.0	1.2
2016.938	20.0	5.7
2016.941	0.0	0.0
2016.944	0.0	0.0
2016.947	12.0	0.7
2016.949	14.0	1.3
2016.952	23.0	1.1
2016.955	12.0	1.0
2016.957	0.0	0.0
2016.960	13.0	1.5
2016.963	27.0	1.7
2016.966	15.0	0.9
2016.968	22.0	1.3
2016.971	30.0	2.0
2016.974	16.0	0.9
2016.977	0.0	0.0
2016.979	0.0	0.0
2016.982	0.0	0.0
2016.985	0.0	0.0
2016.988	16.0	1.3
2016.990	12.0	2.8
2016.993	11.0	4.2
2016.996	11.0	4.4
2016.999	11.0	5.7
2017.001	12.0	1.3
2017.004	12.0	2.4
2017.007	11.0	2.4
2017.010	0.0	0.0
2017.012	0.0	0.0
2017.015	0.0	0.0
2017.018	0.0	0.0
2017.021	0.0	0.0
2017.023	0.0	0.0
2017.026	0.0	0.0
2017.029	0.0	0.0
2017.032	11.0	1.5
2017.034	26.0	2.4
2017.037	31.0	2.0
2017.040	30.0	1.8
2017.042	25.0	1.9
2017.045	30.0	2.9
2017.048	36.0	3.5
2017.051	33.0	3.1
2017.053	56.0	3.5
2017.056	75.0	4.5
2017.059	68.0	4.2
2017.062	57.0	4.6
2017.064	43.0	2.7
2017.067	47.0	2.2
2017.070	40.0	3.5
2017.073	30.0	2.8
2017.075	30.0	2.5
2017.078	34.0	2.7
2017.081	35.0	2.7
2017.084	36.0	3.1
2017.086	47.0	4.6
2017.089	47.0	3.2
2017.092	39.0	2.3
2017.095	20.0	8.6
2017.097	14.0	7.0
2017.100	13.0	4.6
2017.103	13.0	2.4
2017.106	11.0	3.8
2017.108	19.0	1.5
2017.111	24.0	1.8
2017.114	23.0	1.3
2017.117	21.0	2.0
2017.119	19.0	1.2
2017.122	16.0	1.2
2017.125	24.0	1.2
2017.127	19.0	6.3
2017.130	14.0	1.2
2017.133	13.0	3.9
2017.136	27.0	1.6
2017.138	32.0	1.7
2017.141	27.0	2.5
2017.144	29.0	2.2
2017.147	24.0	2.4
2017.149	27.0	2.0
2017.152	32.0	2.7
2017.155	38.0	3.8
2017.158	50.0	3.9
2017.160	58.0	4.2
2017.163	59.0	3.7
2017.166	56.0	5.3
2017.169	39.0	3.2
2017.172	0.0	0.0
2017.174	14.0	4.1
2017.177	0.0	0.0
2017.180	0.0	0.0
2017.183	0.0	0.0
2017.185	0.0	0.0
2017.188	0.0	0.0
2017.191	0.0	0.0
2017.194	0.0	0.0
2017.196	0.0	0.0
2017.199	0.0	0.0
2017.202	0.0	0.0
2017.204	0.0	0.0
2017.207	0.0	0.0
2017.210	0.0	0.0
2017.213	0.0	0.0
2017.215	0.0	0.0
2017.218	13.0	2.1
2017.221	14.0	1.0
2017.224	14.0	0.8
2017.226	14.0	1.1
2017.229	18.0	1.4
2017.232	31.0	2.2
2017.235	52.0	3.9
2017.237	57.0	5.7
2017.240	52.0	4.6
2017.243	49.0	2.9
2017.246	66.0	5.8
2017.248	71.0	6.7
2017.251	83.0	7.2
2017.254	100.0	8.2
2017.257	76.0	7.3
2017.259	50.0	2.9
2017.262	36.0	2.2
2017.265	23.0	1.2
2017.268	0.0	0.0
2017.270	12.0	1.5
2017.273	14.0	0.8
2017.276	14.0	1.2
2017.279	22.0	1.7
2017.281	25.0	1.5
2017.284	19.0	1.8
2017.287	0.0	0.0
2017.289	0.0	0.0
2017.292	0.0	0.0
2017.295	23.0	1.2
2017.298	15.0	0.9
2017.300	28.0	2.3
2017.303	40.0	3.5
2017.306	30.0	1.6
2017.309	43.0	2.9
2017.311	46.0	3.4
2017.314	41.0	2.8
2017.317	38.0	3.5
2017.320	26.0	1.9
2017.322	36.0	3.3
2017.325	34.0	3.0
2017.328	24.0	1.5
2017.330	12.0	0.6
2017.333	29.0	1.4
2017.336	18.0	1.1
2017.339	17.0	1.4
2017.341	31.0	1.7
2017.344	27.0	2.1
2017.347	23.0	1.2
2017.350	11.0	0.7
2017.352	0.0	0.0
2017.355	0.0	0.0
2017.358	11.0	1.3
2017.361	15.0	6.7
2017.363	0.0	0.0
2017.366	0.0	0.0
2017.369	0.0	0.0
2017.371	25.0	1.3
2017.374	12.0	0.6
2017.377	24.0	1.3
2017.380	25.0	1.6
2017.382	30.0	2.4
2017.385	37.0	1.7
2017.388	50.0	4.2
2017.391	55.0	3.5
2017.393	20.0	1.2
2017.396	31.0	2.9
2017.399	25.0	2.1
2017.402	24.0	2.0
2017.404	21.0	1.6
2017.407	14.0	0.8
2017.410	0.0	0.0
2017.413	0.0	0.0
2017.415	15.0	1.3
2017.418	23.0	1.5
2017.421	24.0	2.2
2017.424	25.0	1.4
2017.426	34.0	1.9
2017.429	24.0	1.9
2017.432	14.0	1.4
2017.435	14.0	0.9
2017.437	0.0	0.0
2017.440	0.0	0.0
2017.443	0.0	0.0
2017.446	0.0	0.0
2017.448	11.0	0.8
2017.451	11.0	0.8
2017.454	31.0	2.5
2017.456	30.0	1.8
2017.459	30.0	1.7
2017.462	29.0	1.2
